order,sample,score
articulavirales,AOG30371.1_Influenza_A_virus_A_swine_Nebraska_A01476438_2014_H1N2_,0.3753306111638142
articulavirales,AJJ94969.1_Influenza_A_virus_A_silkie_chicken_Dongguan_968_2014_mixed_,0.3943576921277827
articulavirales,AHB73432.1_Influenza_A_virus_A_chicken_Egypt_D7100_2013_H9N2_,0.38764168565242496
articulavirales,AHA38355.1_Influenza_A_virus_A_chicken_Shandong_241_2001_H9N2_,0.3837110113989259
articulavirales,ACY46471.1_Influenza_A_virus_A_Singapore_ON368_2009_H1N1_,0.397396336575639
articulavirales,AJG39093.1_Wuhan_Mosquito_Virus_5,0.6184322260061317
articulavirales,AJG39088.1_Shuangao_Insect_Virus_4,0.6161569541090258
articulavirales,AQU42764.1_Whidbey_virus,0.620375437748182
articulavirales,AEI29961.1_Influenza_A_virus_A_environment_Korea_CSM3_2002_H3N6_,0.39691779032450897
articulavirales,ACY56284.1_Johnston_Atoll_virus,0.6170335567471534
articulavirales,YP_009110686.1_Wellfleet_Bay_virus,0.6135404667766216
articulavirales,AJG39094.1_Wuhan_Mosquito_Virus_6,0.676489060888044
articulavirales,AHY84573.1_Influenza_A_virus_A_Uganda_MUWRP_111_2009_H1N1_,0.41717319817452814
articulavirales,AFN73049.1_Tjuloc_virus,0.6162056548348602
articulavirales,AEC14316.1_Influenza_A_virus_A_swine_Ohio_FAH1_1_2007_H1N1_,0.4887928818601326
articulavirales,AJG39091.1_Wuhan_Mosquito_Virus_3,0.6196757711775378
nidovirales,ALI16786.1_Rat_arterivirus_4,0.5626654437661228
nidovirales,AHH54035.1_Kibale_red_colobus_virus_2,0.5486369959049247
nidovirales,ALS54322.1_Free_State_vervet_virus,0.5615408529200501
nidovirales,Q06502.2_Lactate_dehydrogenase_elevating_virus_C,0.5682642817129625
nidovirales,ANB32502.1_Free_State_vervet_virus,0.56203120440825
nidovirales,APP93322.1_Kibale_red_colobus_virus_1,0.5520978372474494
nidovirales,AKC89292.1_Simian_hemorrhagic_fever_virus,0.562890661719784
nidovirales,ADI58994.1_Equine_arteritis_virus,0.6133420894769708
nidovirales,AIL48081.1_Simian_hemorrhagic_fever_virus,0.5593742969496733
nidovirales,AIP91298.1_Mikumi_yellow_baboon_virus_1,0.5587705685934858
nidovirales,YP_009142787.1_Bovine_nidovirus_TCH5,0.6542804446110253
nidovirales,YP_009333345.1_Beihai_Nido_like_virus_1,0.9034097847246313
nidovirales,YP_009130641.1_Chinook_salmon_bafinivirus,0.6573298646755992
nidovirales,YP_009344970.1_Xinzhou_toro_like_virus,0.6572040955927925
nidovirales,AAT70770.1_Avian_infectious_bronchitis_virus_partridge_GD_S14_2003,0.6198666366491634
nidovirales,YP_005352870.1_Wigeon_coronavirus_HKU20,0.6667443189314424
nidovirales,ADA83556.1_Infectious_bronchitis_virus,0.6180276309170507
nidovirales,ABQ57223.1_Rhinolophus_bat_coronavirus_HKU2,0.4546963172358071
nidovirales,AFU92121.1_Hipposideros_bat_coronavirus_HKU10,0.4449684193642648
nidovirales,YP_009201729.1_BtNv_AlphaCoV_SC2013,0.44768365149139244
nidovirales,ACA52156.1_Bat_coronavirus_1B,0.44713005936142547
nidovirales,ALK43115.1_229E_related_bat_coronavirus,0.4530131656761591
nidovirales,YP_001351683.1_Scotophilus_bat_coronavirus_512,0.44787070702722565
nidovirales,AID56804.1_Porcine_epidemic_diarrhea_virus,0.44313160035394106
nidovirales,AIA62270.1_BtMs_AlphaCoV_GS2013,0.44249001557632694
nidovirales,APD51489.1_NL63_related_bat_coronavirus,0.4445796308538432
nidovirales,YP_009328933.1_NL63_related_bat_coronavirus,0.4464046296182449
nidovirales,ADX59465.1_Chaerephon_bat_coronavirus_Kenya_KY41_2006,0.45314194154497045
nidovirales,P0C6V9.1_Bat_CoV_279_2005,0.5017954247782201
nidovirales,YP_008439200.1_Bat_coronavirus_CDPHE15_USA_2006,0.4521756903160731
nidovirales,AID16674.1_Anlong_Ms_bat_coronavirus,0.4467396795320374
nidovirales,YP_009336483.1_Lucheng_Rn_rat_coronavirus,0.45946470026029557
nidovirales,ANW72253.1_Ofaie_virus,0.6135953771146507
nidovirales,ANW72259.2_Kadiweu_virus,0.613351344976623
nidovirales,BAN58308.1_Dak_Nong_virus,0.5997146345830557
nidovirales,YP_007697629.1_Hana_virus,0.6003543753543752
nidovirales,YP_004767305.1_Nam_Dinh_virus,0.5995013876592823
nidovirales,YP_007697636.1_Meno_virus,0.6080017955017958
hepelivirales,YP_006576507.1_Bat_hepevirus,0.5303198497374222
hepelivirales,BAT70058.1_Hepatitis_E_virus,0.46042242989124815
hepelivirales,AIF74285.1_Bat_hepevirus,0.6429185383954104
hepelivirales,BAV83005.1_Hepatitis_E_virus,0.46219199616823115
hepelivirales,YP_009350098.1_Orthohepevirus_D,0.7878615504170527
hepelivirales,YP_004464917.1_Cutthroat_trout_virus,0.6702916164244755
hepelivirales,ANJ02843.1_Hepatitis_E_virus,0.47416691242619546
hepelivirales,AHC70111.2_Hepatitis_E_virus,0.7263636005751205
hepelivirales,BAO31621.1_Hepatitis_E_virus,0.4569494940556682
hepelivirales,Q03495.1_Hepatitis_E_virus_strain_Mexico_,0.46193307629065017
hepelivirales,AAF26709.1_Rubella_virus,0.6722304313479147
hepelivirales,YP_008219063.1_Burdock_mottle_virus,0.6498120262860829
hepelivirales,NP_048059.1_Nudaurelia_capensis_beta_virus,0.6405922431865828
bunyavirales,AFM44927.1_Basiki_virus,0.5095613057010455
bunyavirales,AGT15672.1_Sedlec_virus,0.6032983917568857
bunyavirales,YP_009305135.1_Wuhan_Mosquito_Virus_2,0.6423774155979657
bunyavirales,AOF41423.1_Seattle_Prectang_virus,0.6651514215661001
bunyavirales,AKH49031.1_unidentified_Reptarenavirus,0.6267130734793511
bunyavirales,AKN10698.1_Suri_Vanera_virus,0.6259650428397565
bunyavirales,AKH49097.1_unidentified_Reptarenavirus,0.6255007318638846
bunyavirales,AKH49123.1_unidentified_Reptarenavirus,0.6259387573821897
bunyavirales,AKH48918.1_unidentified_Reptarenavirus,0.6262427888753955
bunyavirales,AKH48991.1_unidentified_Reptarenavirus,0.6255766798293277
bunyavirales,AKH49017.1_unidentified_Reptarenavirus,0.6247458435246733
bunyavirales,AKH49181.1_unidentified_Reptarenavirus,0.6288947810981578
bunyavirales,AKH49015.1_unidentified_Reptarenavirus,0.6249255259032387
bunyavirales,AKN10715.1_Aurora_borealis_virus,0.6246944412068107
bunyavirales,AKH48937.1_unidentified_Reptarenavirus,0.6245563725594518
bunyavirales,AKN10696.1_University_of_Giessen_virus,0.62579513997602
bunyavirales,APX61223.1_Tavallinen_suomalainen_mies_virus,0.6260309886683881
bunyavirales,APX61227.1_Kaltenbach_virus,0.6365613302013943
bunyavirales,AKH49177.1_unidentified_Reptarenavirus,0.6361010332069824
bunyavirales,AKH48993.1_unidentified_Reptarenavirus,0.6375173011927504
bunyavirales,AKH49085.1_unidentified_Reptarenavirus,0.6357803963351418
bunyavirales,AKH48996.1_unidentified_Reptarenavirus,0.6372271238176528
bunyavirales,AKH49005.1_unidentified_Reptarenavirus,0.636039831820467
bunyavirales,AKH49043.1_unidentified_Reptarenavirus,0.6369401562412021
bunyavirales,AKN10710.1_University_of_Helsinki_virus,0.6360789484894322
bunyavirales,YP_002929493.1_Lujo_mammarenavirus,0.6508071551789799
bunyavirales,YP_009019203.1_University_of_Helsinki_virus,0.6547310372113879
bunyavirales,YP_006590093.1_CAS_virus,0.656833656255248
bunyavirales,AKC42494.1_Guaroa_virus,0.6604381868417811
bunyavirales,ABI96821.1_Lymphocytic_choriomeningitis_mammarenavirus,0.6379409911034364
bunyavirales,AIN55741.1_Pacui_virus,0.6675467484230788
bunyavirales,AJW68782.1_Rat_arenavirus_1,0.6381096713431471
bunyavirales,YP_006858709.1_Lunk_virus_NKS_1,0.6388512330865492
bunyavirales,AAX49344.1_Lymphocytic_choriomeningitis_mammarenavirus,0.6370197603029847
bunyavirales,AHE76148.1_Cardamones_virus,0.6578687076387756
bunyavirales,YP_009141008.1_Mariental_mammarenavirus,0.657353871311747
bunyavirales,YP_516229.1_Mobala_mammarenavirus,0.6307909443367687
bunyavirales,YP_003090217.1_Morogoro_mammarenavirus,0.8824756009923518
bunyavirales,AMR44580.2_Lassa_mammarenavirus,0.6285595967860176
bunyavirales,AFY05543.1_Mopeia_Lassa_virus_reassortant_29,0.6312014223819203
bunyavirales,YP_009116793.1_Gairo_mammarenavirus,0.6299985247250641
bunyavirales,AHE76152.1_Loie_River_virus,0.6307271040990416
bunyavirales,ADU56621.1_Lassa_mammarenavirus,0.6295303326683385
bunyavirales,AIT17661.1_Lassa_mammarenavirus,0.6287948287168761
bunyavirales,YP_009019199.1_Merino_Walk_mammarenavirus,0.633470283948385
bunyavirales,ANH09760.1_Lassa_mammarenavirus,0.6278284624756574
bunyavirales,AIT17835.1_Lassa_mammarenavirus,0.6292225775685479
bunyavirales,YP_516233.1_Ippy_mammarenavirus,0.6316345573838078
bunyavirales,YP_004933733.1_Luna_mammarenavirus,0.6306073481879341
bunyavirales,YP_001936028.1_Parana_mammarenavirus,0.6567545367592027
bunyavirales,AJI43721.1_Praomys_arenavirus,0.6499138114041829
bunyavirales,YP_009141010.1_Okahandja_mammarenavirus,0.644094311440544
bunyavirales,AKO90162.1_Lukuni_virus,0.67242529480011
bunyavirales,AAP44542.2_Sabia_mammarenavirus,0.6535427130191137
bunyavirales,YP_001936024.1_Flexal_mammarenavirus,0.6580759565160519
bunyavirales,AKN10711.1_Haartman_Institute_snake_virus,0.6742262534251816
bunyavirales,AHW46357.1_Tacaribe_mammarenavirus,0.6545891523772788
bunyavirales,YP_001816785.1_Chapare_mammarenavirus,0.653754666524293
bunyavirales,YP_001649212.1_Allpahuayo_mammarenavirus,0.6413932012383496
bunyavirales,AAP44541.2_Pirital_mammarenavirus,0.6420325214811201
bunyavirales,B2ZDY2.1_Whitewater_Arroyo_mammarenavirus,0.6472147657685533
bunyavirales,ALE15105.1_Junin_mammarenavirus,0.6465351248453924
bunyavirales,AAP44539.2_Bear_Canyon_mammarenavirus,0.6477966240447658
bunyavirales,AMZ00406.1_Machupo_mammarenavirus,0.645054617680522
bunyavirales,ACC94304.1_Tamiami_mammarenavirus,0.6546996192412586
bunyavirales,ABU39911.1_Pichinde_mammarenavirus,0.649566780209218
bunyavirales,YP_001649216.1_Amapar_mammarenavirus,0.6526638470690612
bunyavirales,AMZ00453.1_Guanarito_mammarenavirus,0.6516188124778596
bunyavirales,YP_001649218.1_Cupixi_mammarenavirus,0.6539020056840652
bunyavirales,YP_001936026.1_Latino_mammarenavirus,0.6578830812868391
bunyavirales,AJT59689.1_Groundnut_chlorotic_fan_spot_virus,0.6755250686512828
bunyavirales,AKO90164.1_Tataguine_virus,0.6659657785585505
bunyavirales,YP_001649214.1_Oliveros_mammarenavirus,0.6595935817172063
bunyavirales,AKB96244.1_Gumbo_Limbo_virus,0.6604877148566376
bunyavirales,AGW82130.1_Oriboca_virus,0.6595137315871837
bunyavirales,ANI69984.1_Bellavista_virus,0.6618966572125808
bunyavirales,AHZ45965.1_Polygonum_ringspot_tospovirus,0.6776602858654603
bunyavirales,YP_009346017.1_Melon_severe_mosaic_tospovirus,0.675064560003156
bunyavirales,AOZ21156.1_Gan_Gan_virus,0.6646836752881362
bunyavirales,NP_619710.1_Impatiens_necrotic_spot_virus,0.6734171095037158
bunyavirales,YP_009270651.1_Wuhan_Insect_virus_2,0.6793715906169399
bunyavirales,AMR73391.1_Kowanyama_virus,0.6658631429089299
bunyavirales,AOR07000.1_Tigray_hantavirus,0.6343524537386471
bunyavirales,AJT39489.1_Oropouche_virus,0.6660501906381482
bunyavirales,BAK08527.1_Huitzilac_virus,0.6357089522421597
bunyavirales,AIL25335.1_Kenkeme_virus,0.6352736697147983
bunyavirales,AEA42011.1_Azagny_virus,0.6352565945017004
bunyavirales,ABP87977.1_Choclo_virus,0.6350712053784188
bunyavirales,AIL25331.1_Yuanjiang_virus,0.6342987293081684
bunyavirales,AEZ02948.1_Sangassou_orthohantavirus,0.6341829470412651
bunyavirales,ADZ76455.1_Black_Creek_Canal_orthohantavirus,0.6350187657341549
bunyavirales,AMX23622.1_Hantaan_orthohantavirus,0.634008890007089
bunyavirales,ACI32065.1_Asama_virus,0.6345726590645755
bunyavirales,AGZ59809.1_Seoul_orthohantavirus,0.6358485692451455
bunyavirales,NP_941976.1_Sin_Nombre_orthohantavirus,0.6355287183819062
bunyavirales,ABN51178.1_Puumala_orthohantavirus,0.6343225294334705
bunyavirales,AGW23849.1_Bowe_virus,0.6355854786211631
bunyavirales,AND78465.1_Quezon_virus,0.6559915386131165
bunyavirales,YP_009345128.1_Hubei_myriapoda_virus_5,0.6802622123778146
bunyavirales,AEA11486.1_Rockport_virus,0.6399194481028528
bunyavirales,AID51349.1_Camp_Ripley_virus,0.6486662178055344
bunyavirales,AJZ68872.1_Laibin_virus,0.6441292031286
bunyavirales,AIF28825.1_Thottapalayam_orthohantavirus,0.6430861476597015
bunyavirales,AFQ36585.1_Uluguru_virus,0.6444091747163544
bunyavirales,APU53641.1_Brno_virus,0.6476965278495109
bunyavirales,ANS56990.1_Nova_virus,0.6447167317363112
bunyavirales,AFQ36588.1_Kilimanjaro_virus,0.6443692848064013
bunyavirales,AKN56908.1_Ferak_virus,0.6794054327575298
bunyavirales,AGS56984.1_Oya_virus,0.668495636148218
bunyavirales,AGX32058.1_Kibale_virus,0.6741101749353701
bunyavirales,AGX32061.1_Herbert_virus,0.6740628226708223
bunyavirales,AKO90161.1_Koongol_virus,0.6656857935843059
bunyavirales,AGC60107.1_Bhanja_virus,0.6555695664063647
bunyavirales,AIU95033.1_Kismayo_virus,0.6540540894007174
bunyavirales,YP_008003507.1_Lone_Star_virus,0.6546614441897196
bunyavirales,AIN37018.1_Bwamba_virus,0.6658801267674572
bunyavirales,5AMR_A_La_Crosse_virus,0.6598597521270047
bunyavirales,AHH60917.1_Cumuto_virus,0.6685506506591038
bunyavirales,ALI93835.1_Trivittatus_virus,0.6618419890272293
bunyavirales,AIN37021.1_Nyando_virus,0.675546085510806
bunyavirales,AIN37017.1_Pongola_virus_SAAr1,0.662392698670256
bunyavirales,AEJ38175.1_Gouleako_virus,0.6731107850178772
bunyavirales,YP_009304989.1_Wenzhou_Shrimp_Virus_1,0.673165515364722
bunyavirales,APA28993.1_Melao_virus,0.6621015760874105
bunyavirales,AMT75374.1_Abu_Mina_virus,0.6646556485245376
bunyavirales,YP_009305143.1_Yichang_Insect_virus,0.6722635536029095
bunyavirales,AJG39245.1_Sanxia_Water_Strider_Virus_2,0.680092500731057
bunyavirales,YP_009246463.1_Erve_virus,0.663982462449682
bunyavirales,YP_009305000.1_Wuhan_Fly_Virus_1,0.6625800915122515
bunyavirales,AJG39275.1_Zhee_Mosquito_virus,0.6715309710644897
bunyavirales,AKF42412.1_Punta_Toro_virus,0.602893591303884
bunyavirales,AHF71068.1_Malsoor_virus,0.6427483403102093
bunyavirales,AII79372.1_Rukutama_virus,0.6263217167908056
bunyavirales,ANC60436.1_Severe_fever_with_thrombocytopenia_virus,0.6418318740669461
bunyavirales,YP_009305136.1_Wuhan_horsefly_Virus,0.670895453842223
bunyavirales,API68880.1_Bujaru_virus,0.6061270738934756
bunyavirales,AEL29649.1_Phlebovirus_CoAr_171616,0.6021272006726144
bunyavirales,AFN73042.1_Manawa_virus,0.6258108092041117
bunyavirales,AED98383.1_Salobo_virus,0.6036133466993728
bunyavirales,YP_009346010.1_Munguba_virus,0.605338405630863
bunyavirales,YP_009246486.1_Yogue_virus,0.6612179787526186
bunyavirales,AKF42410.1_Buenaventura_virus,0.6036347546937969
bunyavirales,YP_009329894.1_Hubei_diptera_virus_3,0.6671175715805838
bunyavirales,API68884.1_Joa_virus,0.6027745698912725
bunyavirales,AKF42424.1_Capira_virus,0.6028340273808228
bunyavirales,AOF41426.1_Mothra_bunyavirus,0.6741430198667953
bunyavirales,AEA30060.1_Mucura_virus,0.6024879365312058
bunyavirales,AEA30054.1_Alenquer_virus,0.6027185920447665
bunyavirales,AEA30064.1_Turuna_virus,0.6016646747456208
bunyavirales,NP_941973.1_Uukuniemi_virus,0.6631951492133319
bunyavirales,ALS88196.1_Toros_virus,0.6050782600812934
bunyavirales,AEA30062.1_Nique_virus,0.6039112548263308
bunyavirales,YP_009300680.1_Shayang_Spider_Virus_1,0.6691971832878394
bunyavirales,AFH08732.1_Grand_Arbaud_virus,0.6637790335295407
bunyavirales,YP_009346030.1_Ambe_virus,0.6038376513780509
bunyavirales,YP_009346035.1_Tapara_virus,0.6054180704813223
bunyavirales,YP_009010958.1_Arumowot_virus,0.603283319585012
bunyavirales,AEL29670.1_Odrenisrou_virus,0.6020405784964146
bunyavirales,AIU95032.1_Silverwater_virus,0.6293316032193039
bunyavirales,YP_009293590.1_Huangpi_Tick_Virus_2,0.6289556324769401
bunyavirales,AEB70982.1_Ixcanal_virus,0.602356338940985
bunyavirales,AEB70976.1_Durania_virus,0.602061739870718
bunyavirales,YP_009346036.1_Uriurana_virus,0.6025229032930539
bunyavirales,AEL29642.1_Chagres_virus,0.6024693326925201
bunyavirales,AGA82737.1_Arbia_virus,0.6013268606285849
bunyavirales,YP_009346019.1_Anhanga_virus,0.6035067522078619
bunyavirales,AJG39236.1_Dabieshan_Tick_Virus,0.6412482031201938
bunyavirales,AJG39274.1_Yongjia_Tick_Virus_1,0.6415030250273676
bunyavirales,AOE46766.1_Phasi_Charoen_like_virus,0.6637667803760149
bunyavirales,AEL29685.1_Phlebovirus_GGP_2011a,0.6048090535795156
bunyavirales,YP_009330281.1_Hubei_diptera_virus_4,0.6680515167246048
bunyavirales,YP_009293587.1_Huangpi_Tick_Virus_1,0.6640088455885486
bunyavirales,BAA89602.1_Rice_grassy_stunt_tenuivirus,0.6698427841203688
bunyavirales,AMA19446.1_Badu_virus,0.6609482602490026
bunyavirales,AKN08988.1_Caenorhabditis_brenneri_bunyavirus,0.6686867883497927
bunyavirales,AHK60944.1_Gabek_Forest_virus,0.6008980834916855
bunyavirales,AHK60947.1_Karimabad_virus,0.6003725128494838
bunyavirales,P27316.1_Rift_valley_fever_virus_STRAIN_ZH_548_M12_,0.6003756204591282
bunyavirales,YP_009305140.1_Wutai_Mosquito_Virus,0.661414306407325
bunyavirales,ANC97695.1_Blacklegged_tick_phlebovirus_3,0.6600701333897834
bunyavirales,AMT75389.1_Dera_Ghazi_Khan_orthonairovirus,0.6556489162822166
bunyavirales,YP_009330277.1_Hubei_diptera_virus_5,0.6611138717500258
bunyavirales,AIE42674.1_American_dog_tick_phlebovirus,0.6504677499863976
bunyavirales,AJG39235.1_Changping_Tick_Virus_1,0.6516604684993195
